label	text_a
0	肺部自测：憋气50秒以上，肺功能强大
0	牙齿越白越健康
0	橙子、柚子、苹果、红枣等水果煮熟后吃可以秒杀药物
1	结直肠癌是由结直肠息肉演变而来
1	戴墨镜可以预防和延缓白内障
0	弹力袜能燃脂减肥
0	面条里添加了塑化剂
1	成人的尿失禁症状可能预示某种严重潜在疾病
0	婴儿戴脖圈游泳对身体好，没有什么危险和伤害
0	造血干细胞移植前，供者要增重到130斤以上
0	花生和面条放置冰箱会释放甲醛，有致患白血病的风险
0	倒走能缓解腰痛，治好腰椎间盘突出
1	变黄的大米不能吃
0	摄入充足的维C有利于减重
0	胡萝卜素可以预防癌症
0	人血白蛋白可以应用于晚期肿瘤患者等危重患者的救治
0	无蔗糖饮料就是无糖饮料
0	菠菜与牛奶同吃会引起痢疾
0	吃香蕉会得新型冠状病毒肺炎
1	何首乌伤肝
1	砭石治疗能一定程度缓解局部肌肉疼痛
0	夏天吃芹菜，皮肤会变黑
0	导致所有疫苗失效的突变株会出现，所以打疫苗没用了
0	乙肝有特效药可以根治
0	糖尿病患者不能吃水果
0	女子因吃隔夜菜吃出重度贫血
1	12岁以下儿童禁用退烧药尼美舒利
0	备孕期间男的也要吃叶酸片
0	保健品能调理身体降血糖
0	美国正式宣布转基因有毒
1	水痘具有传染性
0	药片可以直接干吞
0	卫生巾里的绒毛浆致癌
0	榴莲加牛奶毒过眼镜蛇
0	只有胖子才会得脂肪肝
0	胶原蛋白美容效果好
1	黄体期剧烈运动可能导致腹腔大出血
0	血压升高是因为血管缺营养
0	八九十年代的中国，疫苗都是由日本援助
0	吃药能预防普通感冒
0	猪肺中灰尘多，吃了对人体有害
1	头皮上老长痘说明头皮不健康
0	孕妇不能使用奥司他韦（达菲）
1	女性比男性更容易骨质疏松
0	买小龙虾，要买青壳小龙虾，别买红壳的
0	椰子油是世界上最健康的油
1	胆囊切除术后不要吃太油腻的东西
0	围脖能保护甲状腺免受核辐射
1	鱼胆中毒后要立即洗胃
0	生吃花生米可以保护胃粘膜
0	脂肪瘤不开刀就能治好
1	孕妇睡眠问题多（多梦、多尿、疼痛、睡姿限制）
0	老年人每天要喝4次水：起床、午睡后、睡前和起夜后
0	适量喝酒有益健康
0	蒲公英根能在48小时内杀死98%癌细胞
0	幼儿急疹不能吹风
0	有机食品一定更安全更健康
1	杨梅、桑葚、草莓、樱桃、油桃、甜瓜都有可能生虫子
0	大蒜能抗癌降血脂
0	不射精能锻炼性能力
1	结肠镜检查可能会漏检结肠腺瘤
1	耐力运动喝巧克力奶有助于恢复
0	变色的母乳不能给宝宝吃
0	吃蒲公英可以降尿酸
0	减肥时不可以吃西瓜，荔枝和榴莲
0	打胰岛素很疼
1	佩戴角膜塑形镜有副作用
0	过敏性紫癜是过敏引起的
0	每15分钟喝一口水保持喉咙湿润可预防新型冠状病毒
0	红酒预防乳腺癌
0	乳腺癌跟乳房大小有关
1	适度跑步不会伤害膝关节，反而可以保护膝关节健康
1	打喷嚏不建议用手捂，最好用纸巾，或者对着胳膊打
0	孕妇产后忌食水果
0	自闭症儿童不能吃乳制品、麸质、玉米和添加剂食品
1	紫杉有毒
0	旋磁治疗仪能治疗糖尿病、高血压
0	舞茸是“减肥神水”，可以减重、降血压、降胆固醇
0	香菜煮水解肾毒
0	跷二郎腿会导致脊柱变形
0	牙膏挤太多牙齿会变脆
0	吃大量冷饮会头痛是因为大脑结冰了
0	所有妈妈都可以进行无痛分娩
1	智齿容易发生牙周炎
0	意大利零号病人是去夏威夷度假后被感染
1	酸奶适合乳糖不耐受的人群饮用
0	食盐添加“亚铁氰化钾”是灭种计划
1	体检没有必要做幽门螺杆菌分型检查
1	婴幼儿也会长痤疮
0	解酒药能有效解酒
0	黑豆炖梨可以去掉啤酒肚
0	薯类食物比白米白面更容易导致血糖上升
0	隔夜海鲜不能吃
1	感冒病毒清除后还会出现感染后咳嗽
0	大规模接种新冠疫苗会加速病毒变异，使疫苗失效
0	打嗝按手指（中指）能止嗝
0	母鸡没有交配生下的蛋肯定有问题，不能吃
0	癌痛只发生在晚期癌症患者身上
1	新生儿至少要接种3次乙肝疫苗
0	手机致癌
1	肠溶药物不可掰开，应整片服用
0	左眼跳福，右眼跳灾
0	保鲜膜保存西瓜会迅速滋生细菌
0	春茶含过量农药一喝就中毒
0	用吸管喝酒更容易醉
0	火腿和培根的毒性和砒霜一样
0	三文鱼体内没有寄生虫
0	玉米须煮水对尿酸高人群有效
0	吃大蒜可以治疗痛风
0	雪糕吃多了会堵塞血管
1	鱼刺吞进肚子里有可能扎入直肠
0	银器泡水能杀菌排毒
0	宫颈炎会发展成宫颈癌
0	温州出现新病毒，490例里40%是全新变异的病毒
1	电焊火花对眼睛有伤害
1	近视激光手术有风险
0	mRNA新冠疫苗改变人类基因，会引发ADE致死
0	久煮的火锅汤致癌
0	不提倡健康人群进行癌症筛查
0	吃补药增强免疫力能治荨麻疹
0	海鲜吃多了容易感染乙肝
1	眼睛也会中风
0	儿童蚊香无毒无害可以放心用
0	小孩子会吃牙膏，不能用含氟牙膏
0	癌症是因为吃（肉）太多
0	孕期哺乳会导致流产或早产
1	踮脚可以预防静脉血栓
0	动物抗生素残留会导致儿童性早熟
0	CT／核磁共振检查对甲状腺结节没价值
1	吃降压药最好别吃柚子，否则可能头晕、心慌、乏力
0	钟南山院士建议盐水漱口防病毒
1	厨房油烟是中国女性患肺癌的重要风险因素
0	孩子发烧要擦浴降温
0	吃柿子会中毒
0	有空看看，东部战区总院呼吸科权威宋勇新冠病毒回答
1	易接触有害物质的职业（纺织等）会增加乳腺癌风险
0	动物油、鸡精和糖是儿童“阻长剂”，夺走孩子身高
0	夏天是血栓高发季，身体会出现四个暗号提示你！
0	狗流眼泪是因为伤心
0	平甩功可以治疗癌症
1	得了飞蚊症眼前会出现黑影飞来飞去
0	豆浆中含有豆浆精，喝了对人体有害
0	一包薯片10.47公里，迈开腿不如管住嘴
0	煮方便面时第一次煮的水倒了，再煮热量会降低
0	夜间出汗是因为体质虚弱，需要及时进补
0	台湾神物牛樟芝是“神奇灵药”，能抗癌
0	农民伯伯干活时在脖子上缠毛巾可以缓解疲劳
1	草药蒸下体（阴道）可能导致阴道干燥烫伤、草药过敏
0	饭后产生便意立马大便，会导致胃下垂
0	蒜泥敷脸能祛痘
